time(ms), time(min), bat 1 current, bat 1 voltage, bat 2 current, bat 2 voltage, bat 1 soc, bat 2 soc, bat 1 soh, bat 2 soh, bat 1 min cell temp, bat 2 min cell temp, bat 1 max cell temp, bat 2 max cell temp, bat 1 avg cell temp, bat 2 avg cell temp, bat 1 cell 1 temp, bat 1 cell 2 temp, bat 1 cell 3 temp, bat 1 cell 4 temp, bat 1 cell 5 temp, bat 1 cell 6 temp, bat 1 cell 7 temp, bat 1 cell 8 temp, bat 1 cell 9 temp, bat 1 cell 10 temp, bat 1 cell 11 temp, bat 1 cell 12 temp, bat 1 cell 13 temp, bat 1 cell 14 temp, bat 1 cell 15 temp, bat 1 cell 16 temp, bat 2 cell 1 temp, bat 2 cell 2 temp, bat 2 cell 3 temp, bat 2 cell 4 temp, bat 2 cell 5 temp, bat 2 cell 6 temp, bat 2 cell 7 temp, bat 2 cell 8 temp, bat 2 cell 9 temp, bat 2 cell 10 temp, bat 2 cell 11 temp, bat 2 cell 12 temp, bat 2 cell 13 temp, bat 2 cell 14 temp, bat 2 cell 15 temp, bat 2 cell 16 temp, bat 1 min cell volt, bat 2 min cell volt, bat 1 max cell volt, bat 2 max cell volt, inverter operating time, requested torque, motor rpm, motor power, motor temp, IAS, stall_pressure_diff_raw, stall_warn_active, stall_calibrated_value, inverter temp, bat 1 cooling temp, inverter cooling temp 1, inverter cooling temp 2, remaining flight time, PRESSURE_ALT, LAT, LNG, GROUND_SPEED, ACC_LONG, ACC_LAT, ACC_NORM, PITCH, ROLL, TIMESTAMP, HEADING, STALL_DIFF_PRESSURE, QNG, OAT, ISO leakage current, ias_derivative, pitch_derivative, roll_derivative, alt_derivative
139465.03, 2.3244171666666666, 0.4, 396.3, 0.5, 396.7, 100, 100, 100, 100, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 4128.5, 4128.9, 4135.2, 4134.5, 5644, 0, 220, 0, 27.925344467163086, 0.0, -0.05049873046874609, 0, 0, 31.688119888305664, 28, 28, 29, 61, 318.5787353515625, 43.456525, 80.38786166666667, 1.8, -0.29128676652908325, -0.09290778636932373, 1.0043361986570523, 1.5125468485057354, 0.21870479942299426, 192154, 228.7463550567627, -0.04103175550699234, 1011.3400268554688, 24.5, 1, 0.0, -0.00011170629820226357, -0.00011170629820226357, 0.16180037860766694
139565.165, 2.326083816666667, 0.4, 396.3, 0.5, 396.8, 100, 100, 100, 100, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 4128.5, 4128.9, 4135.2, 4134.5, 5644, 0, 212, 0, 28.177810668945312, 0.0, -0.03366582031250687, 0, 0, 31.68777084350586, 28, 28, 29, 61, 318.5749206542969, 43.456525, 80.38786166666667, 1.8, -0.2512841820716858, -0.09243056178092957, 1.0025826433747551, 1.447542306035757, 0.16199291101656854, 192154, 228.92701864242554, -0.03530402481555939, 1011.3400268554688, 24.5, 1, 0.0, -0.00011170643614972975, -0.00011170643614972975, 0.16160453571286296
139665.286, 2.3277547666666667, 0.4, 396.3, 0.5, 396.8, 100, 100, 100, 100, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 4128.5, 4128.9, 4135.2, 4134.5, 5644, 0, 209, 0, 28.62200355529785, 0.0, -0.03366582031250687, 0, 0, 31.679874420166016, 28, 28, 29, 61, 318.5741271972656, 43.456525, 80.38786166666667, 1.8, -0.2239999622106552, -0.1205698773264885, 1.003552941371906, 1.4238636754453182, 0.05917745910119265, 192154, 229.0709080696106, -0.03530402481555939, 1011.3400268554688, 24.5, 1, 0.0, -0.00011170644171213477, -0.00011170644171213477, 0.16160454375993624
139765.695, 2.3294171500000003, 0.4, 396.3, 0.5, 396.8, 100, 100, 100, 100, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 4128.6, 4128.9, 4135.2, 4134.5, 5644, 0, 202, 0, 28.564992904663086, 0.0, -0.03366582031250687, 0, 0, 31.672386169433594, 28, 28, 29, 61, 318.5760498046875, 43.456525, 80.38786166666667, 1.8, -0.22202134132385254, -0.14967183768749237, 1.0064007431481348, 1.5433740634471178, -0.11641513835638762, 192154, 229.24189567565918, -0.029578199610114098, 1011.3400268554688, 24.5, 1, 0.0, -0.00011170655852276724, -0.00011170655852276724, 0.1606244981545512
139865.929, 2.3310988166666666, 0.4, 396.3, 0.5, 396.8, 100, 100, 100, 100, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 4128.6, 4128.9, 4135.2, 4134.5, 5644, 0, 194, 0, 28.59452247619629, 0.0, -0.03366582031250687, 0, 0, 31.663042068481445, 28, 28, 29, 61, 318.5749206542969, 43.456525, 80.38786166666667, 1.8, -0.237923264503479, -0.1545465588569641, 1.0044726878252719, 1.5801351629197598, -0.16134465881623328, 192154, 229.29119968414307, -0.03530402481555939, 1011.3400268554688, 24.5, 1, 0.0, -0.00011170559289554288, -0.00011170559289554288, 0.1606231096650089
139966.018, 2.332766966666667, 0.4, 396.3, 0.5, 396.8, 100, 100, 100, 100, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 4128.6, 4129.0, 4135.3, 4134.5, 5644, 0, 191, 0, 28.592044830322266, 0.0, -0.03366582031250687, 0, 0, 31.66011619567871, 28, 28, 29, 61, 318.5729675292969, 43.456525, 80.38786166666667, 1.8, -0.2571927309036255, -0.13002409040927887, 0.9987073814710953, 1.5842426978051662, -0.1870434139855206, 192154, 229.38086557388306, -0.03530402481555939, 1011.3400268554688, 24.5, 1, 0.0, -0.00011170574752827297, -0.00011170574752827297, 0.1608847206744005
140066.029, 2.334433816666667, 0.4, 396.3, 0.5, 396.8, 100, 100, 100, 100, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 4128.6, 4129.0, 4135.3, 4134.5, 5644, 0, 187, 0, 28.497760772705078, 0.0, -0.008416455078119611, 0, 0, 31.653566360473633, 28, 28, 29, 61, 318.5679626464844, 43.456525, 80.38786166666667, 1.8, -0.2538045644760132, -0.10010254383087158, 1.003735607431083, 1.4770879335701466, -0.18184293061494827, 192154, 229.52959299087524, -0.03530402481555939, 1011.3400268554688, 24.5, 1, 0.0, -0.00011170587657462006, -0.00011170587657462006, 0.16088490653400006
140166.14, 2.3361004166666666, 0.4, 396.3, 0.5, 396.8, 100, 100, 100, 100, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 4128.6, 4129.0, 4135.2, 4134.5, 5644, 0, 180, 0, 28.679149627685547, 0.0, -0.008416455078119611, 0, 0, 31.652606964111328, 28, 28, 29, 61, 318.5587463378906, 43.45650166666667, 80.38787333333333, 1.1, -0.2521531581878662, -0.09280051290988922, 1.0051453150011347, 1.4528072085231543, -0.19395636557601392, 192156, 229.60335874557495, -0.03530402481555939, 1011.3400268554688, 24.5, 1, 0.0, -0.00011170532256741001, -0.00011170532256741001, 0.16343263836920874
140266.287, 2.33777145, 0.4, 396.3, 0.5, 396.8, 100, 100, 100, 100, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 4128.6, 4129.0, 4135.2, 4134.5, 5644, 0, 177, 0, 28.362159729003906, 0.0, 0.016832910156253433, 0, 0, 31.644771575927734, 28, 28, 29, 61, 318.5444641113281, 43.45650166666667, 80.38787333333333, 1.1, -0.25165966153144836, -0.09625494480133057, 1.0017427100318652, 1.467874540016055, -0.21856283582746983, 192156, 229.72762441635132, -0.03530402481555939, 1011.3400268554688, 24.5, 1, 0.0, -0.000111705353716264, -0.000111705353716264, 0.1634326839421436
140367.136, 2.3394337999999997, 0.5, 396.4, 0.5, 396.8, 100, 100, 100, 100, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 4128.6, 4129.0, 4135.3, 4134.6, 5644, 0, 172, 0, 28.5872802734375, 0.0, 0.016832910156253433, 0, 0, 31.640188217163086, 28, 28, 29, 61, 318.5201721191406, 43.45650166666667, 80.38787333333333, 1.1, -0.245548814535141, -0.1066306084394455, 1.0022596967815744, 1.5177934896200895, -0.2611248674802482, 192156, 229.93701696395874, -0.029578199610114098, 1011.3400268554688, 24.5, 1, 0.0, -0.00011153933696138262, -0.00011170531811757516, 0.16362867260072533
140467.163, 2.3411193833333335, 0.5, 396.4, 0.5, 396.8, 100, 100, 100, 100, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 4128.6, 4129.0, 4135.3, 4134.6, 5644, 0, 168, 0, 28.739377975463867, 0.0, -0.008416455078119611, 0, 0, 31.63799285888672, 28, 28, 29, 61, 318.5201721191406, 43.45650166666667, 80.38787333333333, 1.1, -0.2503000795841217, -0.10227648168802261, 1.0014458169266354, 1.5360449887812138, -0.27134842285886407, 192156, 230.0094780921936, -0.029578199610114098, 1011.3400268554688, 24.5, 1, 0.0, -0.00011153933251816006, -0.00011170531366774065, 0.16362866608249932
140567.276, 2.3427844500000004, 0.5, 396.4, 0.5, 396.8, 100, 100, 100, 100, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 4128.7, 4129.0, 4135.3, 4134.6, 5644, 0, 164, 0, 28.565671920776367, 0.0, -0.008416455078119611, 0, 0, 31.634981155395508, 28, 28, 29, 61, 318.4665832519531, 43.45650166666667, 80.38787333333333, 1.1, -0.13625875115394592, -0.06036021187901497, 1.0002304411566343, 1.5145941395312548, -0.27378071565181017, 192156, 230.0645170211792, -0.029578199610114098, 1011.3400268554688, 24.5, 1, 0.0, -0.00011153892929718563, -0.00011170490984673502, 0.16166767430138687
140667.277, 2.3444504, 0.5, 396.4, 0.5, 396.8, 100, 100, 100, 100, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 4128.7, 4129.0, 4135.3, 4134.6, 5644, 0, 160, 0, 28.773120880126953, 0.0, -0.008416455078119611, 0, 0, 31.637500762939453, 28, 28, 29, 61, 318.4380798339844, 43.45650166666667, 80.38787333333333, 1.1, -0.027032580226659775, -0.05121941491961479, 1.003117614808311, 1.092338852584362, -0.25709512922912836, 192156, 230.0592441558838, -0.029578199610114098, 1011.3400268554688, 24.5, 1, 0.0, -0.00011153930585883211, -0.00011170528696874108, 0.16166822010047247
140767.279, 2.3461171166666666, 0.5, 396.4, 0.5, 396.8, 100, 100, 100, 100, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 4128.7, 4129.0, 4135.4, 4134.7, 5644, 0, 157, 0, 28.79043960571289, 0.0, -0.008416455078119611, 0, 0, 31.633197784423828, 28, 28, 29, 61, 318.409912109375, 43.45650166666667, 80.38787333333333, 1.1, -0.0782107561826706, -0.07252302765846252, 1.0086967553810484, 1.015663169324398, -0.26673219725489616, 192156, 230.0122776031494, -0.006671089679002762, 1011.3400268554688, 24.5, 1, 0.0, -0.0001115393314073545, -0.0001117053125552821, 0.160590033104276
140867.296, 2.3477882666666665, 0.5, 396.4, 0.5, 396.8, 100, 100, 100, 100, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 4128.7, 4129.0, 4135.4, 4134.7, 5644, 0, 154, 0, 28.67656135559082, 0.0, -0.008416455078119611, 0, 0, 31.628267288208008, 28, 28, 29, 61, 318.38604736328125, 43.45650166666667, 80.38787333333333, 1.1, -0.14660249650478363, -0.11060701310634613, 1.0052486540223722, 1.133371414616704, -0.2910932139493525, 192156, 229.94109392166138, -0.0009452654048800468, 1011.3400268554688, 24.5, 1, 0.0, -0.00011153926475905977, -0.00011170524580780835, 0.1605899371466284
140967.698, 2.3494504666666667, 0.5, 396.4, 0.5, 396.8, 100, 100, 100, 100, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 4128.8, 4129.1, 4135.4, 4134.6, 5644, 0, 150, 0, 28.545454025268555, 0.0, -0.008416455078119611, 0, 0, 31.625324249267578, 28, 28, 29, 61, 318.3628845214844, 43.45650166666667, 80.38787333333333, 1.1, -0.26992368698120117, -0.1359979659318924, 1.0050664740357316, 1.4410203415900469, -0.3139950195327401, 192156, 229.8860821723938, -0.0009452654048800468, 1011.3400268554688, 24.5, 1, 0.0, -0.00011153931030205254, -0.00011170529141857345, 0.16124347170126696
141067.923, 2.3511320500000004, 0.5, 396.4, 0.5, 396.8, 100, 100, 100, 100, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 4128.8, 4129.1, 4135.4, 4134.6, 5644, 0, 145, 0, 28.776676177978516, 0.0, -0.008416455078119611, 0, 0, 31.616907119750977, 28, 28, 29, 61, 318.34710693359375, 43.45650166666667, 80.38787333333333, 1.1, -0.4694536328315735, -0.1265440136194229, 1.007062676728197, 1.6758865490555763, -0.2909697904251516, 192156, 229.917311668396, -0.0009452654048800468, 1011.3400268554688, 24.5, 1, 0.0, -0.00011153921032967812, -0.0001117051912974306, 0.16124332717919054
141168.056, 2.3528009333333335, 0.5, 396.4, 0.5, 396.8, 100, 100, 100, 100, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 4128.8, 4129.1, 4135.4, 4134.6, 5644, 0, 145, 0, 28.739347457885742, 0.0, -0.03366582031250687, 0, 0, 31.621417999267578, 28, 28, 29, 61, 318.3389892578125, 43.45650166666667, 80.38787333333333, 1.1, -0.6885533332824707, -0.10230787098407745, 0.9984191404570133, 1.801419474184513, -0.25311953807249665, 192156, 229.97558498382568, -0.0009452654048800468, 1011.3400268554688, 24.5, 1, 0.0, -0.0001115393314073545, -0.0001117053125552821, 0.16264846079208264
141268.076, 2.3544671333333334, 0.5, 396.4, 0.5, 396.8, 100, 100, 100, 100, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 4128.8, 4129.1, 4135.4, 4134.7, 5644, 0, 141, 0, 28.567018508911133, 0.0, -0.03366582031250687, 0, 0, 31.62510871887207, 28, 28, 29, 61, 318.3409423828125, 43.45650166666667, 80.38787333333333, 1.1, -0.716282844543457, -0.07658376544713974, 0.9925724655602443, 1.8761743158102036, -0.24302206048741937, 192156, 230.04573583602905, -0.006693056784570217, 1011.3400268554688, 24.5, 1, 0.0, -0.00011153976017995507, -0.00011170574196593715, 0.16264908603523798
141368.167, 2.35613385, 0.5, 396.4, 0.5, 396.8, 100, 100, 100, 100, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 4128.8, 4129.2, 4135.4, 4134.7, 5644, 0, 135, 0, 28.551794052124023, 0.0, -0.03366582031250687, 0, 0, 31.62145233154297, 28, 28, 29, 61, 318.3501892089844, 43.45650166666667, 80.38787333333333, 1.1, -0.7248967289924622, -0.0695808157324791, 0.9953318021348492, 1.8072440028190613, -0.25595703162252903, 192156, 230.05130767822266, -0.006693056784570217, 1011.3400268554688, 24.5, 1, 0.0, -0.00011153917478398819, -0.00011170515569884531, 0.1621254578496396
141468.28, 2.3578004666666663, 0.5, 396.4, 0.5, 396.8, 100, 100, 100, 100, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 4128.8, 4129.2, 4135.4, 4134.7, 5644, 0, 134, 0, 28.64740753173828, 0.0, -0.03366582031250687, 0, 0, 31.622013092041016, 28, 28, 29, 61, 318.36175537109375, 43.45650166666667, 80.38787333333333, 1.1, -0.7289209961891174, -0.09942902624607086, 1.004295271349488, 1.6801550388336182, -0.28943238453939557, 192156, 230.04399633407593, -0.006693056784570217, 1011.3400268554688, 24.5, 1, 0.0, -0.00011153933473977132, -0.00011170531589265787, 0.16212569035005592
141568.697, 2.35946715, 0.5, 396.4, 0.5, 396.8, 100, 100, 100, 100, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 4128.8, 4129.1, 4135.3, 4134.8, 5644, 0, 128, 0, 28.607460021972656, 0.0, -0.05049873046874609, 0, 0, 31.62517547607422, 27, 28, 29, 61, 318.373291015625, 43.45650166666667, 80.38787333333333, 1.1, -0.5895429849624634, -0.11176038533449173, 0.9965576770716364, 1.5526643246412277, -0.32525772135704756, 192156, 230.01651763916016, -0.006693056784570217, 1011.3400268554688, 24.5, 1, 0.0, -0.00011153924032137165, -0.00011170522133375464, 0.16052455510482638
141668.978, 2.361133833333333, 0.5, 396.4, 0.5, 396.8, 100, 100, 100, 100, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 4128.8, 4129.1, 4135.3, 4134.8, 5644, 0, 127, 0, 28.56804656982422, 0.0, -0.05049873046874609, 0, 0, 31.625812530517578, 27, 28, 29, 61, 318.3791198730469, 43.45650166666667, 80.38787333333333, 1.1, -0.4602886736392975, -0.13603314757347107, 1.0009958109724413, 1.4451830852776766, -0.3185435081832111, 192156, 230.00137853622437, -0.006693056784570217, 1011.3400268554688, 24.5, 1, 0.0, -0.00011153837834431394, -0.00011170435807399298, 0.16052331456846178
141769.136, 2.362818933333333, 0.5, 396.4, 0.5, 396.8, 100, 100, 100, 100, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 4128.8, 4129.2, 4135.5, 4134.8, 5644, 0, 125, 0, 28.458541870117188, 0.0, -0.05049873046874609, 0, 0, 31.629314422607422, 28, 28, 29, 61, 318.3786926269531, 43.45650166666667, 80.38787333333333, 1.1, -0.3917393386363983, -0.12925440073013306, 1.0083578656086742, 1.4552896935492754, -0.29921339359134436, 192156, 230.01507711410522, -0.006693056784570217, 1011.3400268554688, 24.5, 1, 0.0, -0.00011153823505302753, -0.00011170421456947547, 0.16192805311793337
141869.367, 2.3644894499999998, 0.5, 396.4, 0.5, 396.8, 100, 100, 100, 100, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 4128.8, 4129.2, 4135.5, 4134.8, 5644, 0, 124, 0, 28.648483276367188, 0.0, -0.05049873046874609, 0, 0, 31.63361930847168, 28, 28, 29, 61, 318.3744812011719, 43.45650166666667, 80.38787333333333, 1.1, -0.37598973512649536, -0.10449407249689102, 1.0030655078324096, 1.5701912082731724, -0.28924754122272134, 192156, 230.0575590133667, -0.012420786544680595, 1011.3400268554688, 24.5, 1, 0.0, -0.00011153835279622817, -0.00011170433248788923, 0.16192822405417995
141969.392, 2.366156533333333, 0.5, 396.4, 0.5, 396.8, 100, 100, 100, 100, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 4128.9, 4129.2, 4135.5, 4134.8, 5644, 0, 119, 0, 28.523780822753906, 0.0, -0.05049873046874609, 0, 0, 31.630229949951172, 28, 28, 29, 61, 318.3671569824219, 43.45650166666667, 80.38787333333333, 1.1, -0.42775216698646545, -0.08311685919761658, 1.0014491222198827, 1.7384139150381088, -0.30434876773506403, 192156, 230.12009954452515, -0.012420786544680595, 1011.3400268554688, 24.5, 1, 0.0, -0.00011153906703625403, -0.00011170504779077226, 0.1637916435090318
142074.705, 2.3679117499999998, 0.5, 396.4, 0.5, 396.8, 100, 100, 100, 100, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 4128.9, 4129.2, 4135.5, 4134.8, 5644, 0, 120, 0, 28.46735191345215, 0.0, -0.14307973632811866, 0, 0, 31.6259822845459, 28, 28, 29, 61, 318.3586730957031, 43.45650166666667, 80.38787333333333, 1.1, -0.5143003463745117, -0.08732420951128006, 1.0032620755661275, 1.9044883623719215, -0.34826320270076394, 192156, 230.15363931655884, -0.012420786544680595, 1011.3400268554688, 24.5, 1, 0.0, -0.00011153856051361277, -0.00011170454051437707, 0.16379089969632035
142174.905, 2.3694884833333334, 0.5, 396.4, 0.5, 396.8, 100, 100, 100, 100, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 4128.9, 4129.2, 4135.5, 4134.8, 5644, 0, 115, 0, 28.49079132080078, 0.0, -0.14307973632811866, 0, 0, 31.63109588623047, 28, 28, 29, 61, 318.3540344238281, 43.45651, 80.387875, 0.0, -0.590255618095398, -0.0917443186044693, 1.000819463856237, 2.097389191389084, -0.3742027929984033, 192158, 230.16198348999023, -0.006693056784570217, 1011.3400268554688, 24.5, 1, 0.0, -0.000111537175375408, -0.00011170315331495474, 0.16424628519711174
142275.02, 2.3712503333333332, 0.5, 396.4, 0.5, 396.8, 100, 100, 100, 100, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 4128.9, 4129.2, 4135.5, 4134.8, 5644, 4, 114, 0, 28.318696975708008, 0.0, -0.03366582031250687, 0, 0, 31.633760452270508, 28, 28, 29, 61, 318.35791015625, 43.45651, 80.387875, 0.0, -0.6330212950706482, -0.11574386060237885, 0.9989180453083687, 2.2165954001247883, -0.4206290957517922, 192158, 230.16149425506592, 0.004760494455695152, 1011.3400268554688, 24.5, 1, 0.0, -0.000111536164590572, -0.00011170214102597464, 0.16424479674580492
142379.464, 2.3729910666666667, 0.5, 396.4, 0.5, 396.8, 100, 100, 100, 100, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 4128.8, 4129.2, 4135.5, 4134.8, 5644, 4, 113, 0, 28.600086212158203, 0.0, -0.03366582031250687, 0, 0, 31.64267349243164, 28, 28, 29, 61, 318.36444091796875, 43.45651, 80.387875, 0.0, -0.6260738968849182, -0.14033682644367218, 0.9994914164722998, 2.2477575838565826, -0.44356851233169436, 192158, 230.17117023468018, 0.010488225147128105, 1011.3400268554688, 24.5, 1, 0.0, -0.00011153614792943697, -0.00011170212434004626, 0.1636566668003773
142482.091, 2.3746313166666666, 0.5, 396.4, 0.5, 396.8, 100, 100, 100, 100, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 4128.8, 4129.2, 4135.5, 4134.8, 5644, 4, 113, 0, 28.657686233520508, 0.0, -0.10099746093750639, 0, 0, 31.638219833374023, 28, 28, 29, 61, 318.3756408691406, 43.45651, 80.387875, 0.0, -0.5947874188423157, -0.1192343458533287, 1.0015546971747877, 2.2399871572852135, -0.4682496339082718, 192158, 230.19946432113647, 0.010488225147128105, 1011.3400268554688, 24.5, 1, 0.0, -0.00011153615126166359, -0.00011170212767723155, 0.16365667168974377
142588.04, 2.3764673333333333, 0.5, 396.4, 0.5, 396.8, 100, 100, 100, 100, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 4128.9, 4129.2, 4135.5, 4134.8, 5644, 4, 112, 0, 28.640926361083984, 0.0, -0.10099746093750639, 0, 0, 31.63733673095703, 28, 28, 29, 61, 318.38720703125, 43.45651, 80.387875, 0.0, -0.4878084361553192, -0.12940609455108643, 1.0028207217030811, 2.203141864389181, -0.4876873791217804, 192158, 230.23805952072144, 0.004760494455695152, 1011.3400268554688, 24.5, 1, 0.0, -0.00011153693100816407, -0.00011170290858406909, 0.16411523434043643
