,Fruit
4576,0.003532393105460897
4577,0.0035257915736983656
4578,0.003470893199398116
4579,0.003447214195594498
4580,0.0034314315959283444
4581,0.0034622338698071958
4582,0.007026925961250819
4583,0.007119811691453282
4584,0.007269090025425184
4585,0.0074099360516026455
4586,0.007544489815331739
4587,0.007641690819617027
4588,0.007749369746786774
4589,0.00391800108207154
4590,0.004000337275877763
4591,0.00409842692292928
4592,0.004148302780959591
4593,0.004224100068977496
4594,0.004255025877059648
4595,0.008684748066908093
4596,0.008823262483872432
4597,0.008800173119325962
4598,0.008818595991239443
4599,0.008727740704545196
4600,0.008439801217669757
4601,0.00818363621200286
4602,0.003994742069617426
4603,0.0038824039632217515
4604,0.003770876231630765
4605,0.0036854658195858495
4606,0.003572450661000706
4607,0.006957863531856527
4608,0.10543178014855403
4609,0.10967179504880971
4610,0.11384997139291683
4611,0.11819746840703009
4612,0.12337361194634588
4613,0.1297514372150377
4614,0.13659781356931644
4615,0.14913398941298595
4616,0.15795238674227907
4617,0.16993206877463776
4618,0.18479487456786176
4619,0.20522950974001508
4620,0.23856759131237973
4621,0.28226766119323554
4622,0.332613860340732
4623,0.006285528594700962
4624,0.005700008549365033
4625,0.005194204275937018
4626,0.004711419362237384
4627,0.004387304740745999
4628,0.004038210597762922
4629,0.0075263396864082635
4630,0.007076461615751252
4631,0.006687689276758073
4632,0.006387505779278164
4633,0.0030619171982252235
4634,0.0029734698728417766
4635,0.0029064801821449687
4636,0.0029008799284324623
4637,0.002878288235100843
4638,0.0028863833965876275
4639,0.0029011411418138648
4640,0.0029349823038613333
4641,0.002966311373403765
4642,0.006054744834251025
4643,0.006184766147678653
4644,0.006242654949587193
4645,0.00632923786014216
4646,0.006444308712216599
4647,0.006490023958476347
4648,0.006612439218263066
4649,0.0033792025942298806
4650,0.003423194234126715
4651,0.003478842095867629
4652,0.0035425027072885124
4653,0.0036227735838235396
4654,0.003696295476223518
4655,0.007521502118892151
4656,0.007538271690774757
4657,0.007651810298699696
4658,0.007686814851376171
4659,0.007769594927040327
4660,0.007814901266396551
4661,0.00779838349482412
4662,0.0038664784520259974
4663,0.0038285919402287153
4664,0.003783033870502409
4665,0.0037362900183880218
4666,0.0037107080327740136
4667,0.007433081063834776
4668,0.007469799633898044
4669,0.007414234828396827
4670,0.007454515116910779
4671,0.007411294179223492
4672,0.007325234407089927
4673,0.007255487247574805
4674,0.007179022679462552
4675,0.003603154945003639
4676,0.0035637876961943362
4677,0.0035693355139297263
4678,0.003568983486819947
4679,0.00710477459016728
4680,0.0070079976202329294
4681,0.006953126241632244
4682,0.1460656757598973
4683,0.1549626867724305
4684,0.1674623010256977
4685,0.18043116745405832
4686,0.19435549766036428
4687,0.21462188849390554
4688,0.23067185133186033
4689,0.2506369309777196
4690,0.270979580864151
4691,0.29738165180308807
4692,0.32890646680065855
4693,0.36604748867532666
4694,0.41450735219894547
4695,0.46341536010591977
4696,0.5552295644564189
4697,0.006783845463920835
4698,0.006376501254459665
4699,0.006093686405914042
4700,0.00574331391830991
4701,0.010960700330866015
4702,0.010533122777163924
4703,0.010144015503315633
4704,0.00985034275141112
4705,0.00479848934137561
4706,0.00464927157589287
4707,0.004567404989637064
4708,0.004553505406839425
4709,0.004666931489738103
4710,0.004740120955853529
4711,0.004931737667747084
4712,0.0050802634009099006
4713,0.005287858551370315
4714,0.00549109762200403
4715,0.01103292315417419
4716,0.011570897236584143
4717,0.01157767747178843
4718,0.011600699548808324
4719,0.011768231234388218
4720,0.011901536452751698
4721,0.006008740308973774
4722,0.005904908405650655
4723,0.005889441588379519
4724,0.005757782780641092
4725,0.0056888627842778105
4726,0.005459470347166134
4727,0.0053827928887525
4728,0.005244217727144067
4729,0.010006347919263473
4730,0.009749738829393288
4731,0.009556835275661403
4732,0.00943840846156482
4733,0.009278157538920202
4734,0.009090776440599807
4735,0.004542725420910772
4736,0.004430636087926158
4737,0.0044326476805952595
4738,0.0043837499798731125
4739,0.00433849588307501
4740,0.00422656509292305
4741,0.00412585240087875
4742,0.004112397852985001
4743,0.008075813867496081
4744,0.008063644142487524
4745,0.007965039872620785
4746,0.008102070871331813
4747,0.008135000686539762
4748,0.008259688945615289
4749,0.004205881631280668
4750,0.004314337103555572
4751,0.00437499362889884
4752,0.004425963193686309
4753,0.004552108689064543
4754,0.004662132325255123
4755,0.004724327256693543
4756,0.004768247704788088
4757,0.009435858219973552
4758,0.00950838729369354
4759,0.009580399352903725
4760,0.009839028203270827
4761,0.009880473067142487
4762,0.010045280697271855
4763,0.005060505073530647
4764,0.005033230586148931
4765,0.005107090212105355
4766,0.00513893839634873
4767,0.005139551906522901
4768,0.005107058874864456
4769,0.005060499945478869
4770,0.005078506827518586
4771,0.010141378674201573
4772,0.010354665790681597
4773,0.010288045570834561
4774,0.010131903596182096
4775,0.01002544189456899
4776,0.009852130615258706
4777,0.0048579610127104985
4778,0.004767464744279648
4779,0.0047365309939506545
4780,0.004677170532147448
4781,0.004801735217610849
4782,0.0049632791670861055
4783,0.00520944096393024
4784,0.005520053146492738
4785,0.005767801213883147
4786,0.00606494214829702
4787,0.006415489951486663
4788,0.0068536869440942024
4789,0.0073587666829206455
4790,0.007977321331614
4791,0.0
4792,0.0
4793,0.0
4794,0.0
4795,0.00648682886872075
4796,0.005845825312958173
4797,0.00542715820565275
4798,0.005131656234194431
4799,0.004966181409744744
4800,0.004857072729215056
4801,0.004782948492324939
4802,0.00475802576712669
4803,0.0046948602546031315
4804,0.004597933387898624
4805,0.0044976205634334136
4806,0.004417662749587896
4807,0.004338177413227881
4808,0.004301280898833194
4809,0.008627123932767168
4810,0.0089007171508558
4811,0.009310149276915777
4812,0.010016297634587243
4813,0.010735424499952488
4814,0.011534163678014919
4815,0.005933234213521194
4816,0.006059566219219066
4817,0.0060947275900624055
4818,0.006106159344951407
4819,0.006018175654782814
4820,0.005841947814110516
4821,0.005645739661716429
4822,0.005450725584011673
4823,0.010490429419914004
4824,0.01010039129667803
4825,0.009738924726114892
4826,0.009473376471743112
4827,0.009238742777744776
4828,0.009109132977542506
4829,0.004599790488521594
4830,0.0046262032908745195
4831,0.004607187161280165
4832,0.004670484388781899
4833,0.004657477673852555
4834,0.004648856079400776
4835,0.004736775846613385
4836,0.0047069586193087725
4837,0.009434766317726826
4838,0.00935352634755609
4839,0.00930022290358402
4840,0.00929896736171592
4841,0.009359074483626767
4842,0.009423603321003742
4843,0.004706785600022831
4844,0.004677067590805557
4845,0.004698239224659873
4846,0.004552588000806823
4847,0.004444860537625203
4848,0.004427648617887435
4849,0.004390585388928966
4850,0.004349704064668406
4851,0.0088666096850373
4852,0.008875008513090832
4853,0.009153546290780908
4854,0.009366359271743655
4855,0.009567848871895292
4856,0.009934126238777676
4857,0.005087190441197781
4858,0.005284654960336879
4859,0.005372389675303414
4860,0.005436570128621297
4861,0.005378595489977046
4862,0.005292554835089473
4863,0.00536076890935091
4864,0.005383080104880681
4865,0.01070154895581513
4866,0.010747843428650492
4867,0.010931094162049747
4868,0.010960688302372233
4869,0.011108352191203619
4870,0.011327092062614036
4871,0.005530096497565998
4872,0.005344529701061898
4873,0.005078827053279549
4874,0.004926415195417346
4875,0.004827175163332636
4876,0.0047942995006792525
4877,0.0047557194134463495
4878,0.00944553146534611
4879,0.009433327175593139
4880,0.009509817739008853
4881,0.009705489274255782
4882,0.010112371622499467
4883,0.010366358801037132
4884,0.07438960173005027
4885,0.08535248528469991
4886,0.09327080088026118
4887,0.10051776205480191
4888,0.10914454216855701
4889,0.11662734687093111
4890,0.12499189988812835
4891,0.007052842961548543
4892,0.006604909186517868
4893,0.00628683819027665
4894,0.0061930420216155906
4895,0.0059676858181113394
4896,0.00587846018135869
4897,0.005694896145500415
4898,0.005545923041177077
4899,0.0053686211113599495
4900,0.010193102580140324
4901,0.009722859689598604
4902,0.00960310108802098
4903,0.009431621269403206
4904,0.004790512147358466
4905,0.004862966035289283
4906,0.0048838728746779005
4907,0.004922321705811581
4908,0.004873061767752391
4909,0.004879444464721625
4910,0.004792599395289134
4911,0.004809094462768092
4912,0.004738924446887806
4913,0.004675769166852701
4914,0.009166201899921206
4915,0.009050436456602931
4916,0.008902585539345392
4917,0.008886600706460733
4918,0.008590796755551152
4919,0.008310889355015477
4920,0.004121398596251604
4921,0.004053465412112177
4922,0.003996123014836712
4923,0.0040296943421902435
4924,0.004093840797706773
4925,0.0041261762555608
4926,0.004235099545943898
4927,0.0043202267975784026
4928,0.008781498907240563
4929,0.008800409618189654
4930,0.008923644138755097
4931,0.00870962674256353
4932,0.008687970097754962
4933,0.008645330012082937
4934,0.004228844982807201
4935,0.004218934470299273
4936,0.00419037437245999
4937,0.0041199229286172645
4938,0.004134412398822746
4939,0.004177343631355841
4940,0.004184165227100759
4941,0.004246902138908018
4942,0.008575060608467275
4943,0.008698889115198184
4944,0.008711719698843136
4945,0.008800824491164582
4946,0.008819830300702304
4947,0.008807700790137714
4948,0.004397850709848997
4949,0.004403118465329221
4950,0.004403339765900574
4951,0.004412065833375247
4952,0.004440485303387441
4953,0.004443994292390931
4954,0.004482113427059499
4955,0.008983133681733658
4956,0.00902263822934107
4957,0.009207960582267891
4958,0.009368234963987762
4959,0.009502868723841124
4960,0.009727125567809141
4961,0.009879270960869468
4962,0.00504392416321357
4963,0.005081752272763558
4964,0.005117303094658761
4965,0.005159168597917281
4966,0.0052922575676649436
4967,0.005498289069133769
4968,0.005727534479484509
4969,0.012026734774219556
4970,0.012747346342800605
4971,0.013313932452989254
4972,0.013961137502787348
4973,0.014502061948451366
4974,0.01482935032752996
4975,0.007529023292154614
4976,0.21763523269953006
4977,0.2310334153833241
4978,0.24676080384009555
4979,0.26621149312918285
4980,0.2868075172162279
4981,0.31491070117207226
4982,0.006200296789497434
4983,0.005905687022095612
4984,0.005718883030847922
4985,0.0055776002611268105
4986,0.005460679238648721
4987,0.005331394982093276
4988,0.00521046282153971
4989,0.005105479453936805
4990,0.005024224525905171
4991,0.004797615758075959
4992,0.009372349181084523
4993,0.009366649142311376
4994,0.009426743023414268
4995,0.009922238992002794
4996,0.010580842839558263
4997,0.0056248087771817775
4998,0.0059037530798805304
4999,0.006068324924656379
5000,0.006351558546697661
5001,0.006482206200342063
5002,0.006524679704063711
5003,0.006518483811223026
5004,0.00630112082494664
5005,0.006186930769856066
5006,0.012168856204135745
5007,0.012024439804451092
5008,0.011672698467698701
5009,0.011295648788370189
5010,0.010860560161101972
5011,0.010702936574314002
5012,0.005276313100171246
5013,0.00512649625735227
5014,0.0051053620153799755
5015,0.004940903727211812
5016,0.0048649083735722385
5017,0.004853687947038343
5018,0.00482323555224308
5019,0.00986726109239195
5020,0.01003322185779565
5021,0.010272659939783579
5022,0.010437080681852926
5023,0.010371267405382103
5024,0.010571329163511518
5025,0.010194371872931814
5026,0.005075007637341017
5027,0.004980708910799244
5028,0.005045942395429831
5029,0.005181423525374388
5030,0.005225713158764565
5031,0.005282784963791611
5032,0.010784475482465004
5033,0.010917192200098754
5034,0.011016239294614297
5035,0.011312447175558599
5036,0.011331268591039351
5037,0.01125149951152678
5038,0.011113234467235672
5039,0.005346392158732052
5040,0.005098887776729313
5041,0.0049514659191281655
5042,0.004847144220367599
5043,0.004774059655821948
5044,0.004713011198422236
5045,0.009638683798090871
5046,0.00963851636721706
5047,0.009654065704800405
5048,0.00969508831504597
5049,0.009469200032608566
5050,0.009371883073351786
5051,0.009449910569693902
5052,0.004658950677100988
5053,0.004608171354984318
5054,0.004549504326398497
5055,0.004485869865439456
5056,0.00438070432974128
5057,0.004395332774024494
5058,0.008904192742778198
5059,0.009049177756873208
5060,0.009436509024766459
5061,0.009587365628572977
5062,0.009607368779873953
5063,0.00975445701320824
5064,0.009820299082532282
5065,0.00495861702485247
5066,0.00493584683982903
5067,0.005068481498747581
5068,0.005082719472900153
5069,0.0052318010472280985
5070,0.005402738497936337
5071,0.010885690208449912
5072,0.011232026090871214
5073,0.01178845511900842
5074,0.012113495523267844
5075,0.26630343393673195
5076,0.2925348828866042
5077,0.3142048306616862
5078,0.3544240712637722
5079,0.3946904653585418
5080,0.006035555835114434
5081,0.005750386948718183
5082,0.0055768496958232315
5083,0.011090103348836835
5084,0.011003556415814911
5085,0.01075100183519173
5086,0.010580545803395718
5087,0.010168486861026529
5088,0.004900572886730328
5089,0.004713629547662365
5090,0.004601415887635884
5091,0.004611754562905721
5092,0.004737679100094461
5093,0.00502220594828999
5094,0.005463624606554715
5095,0.006188034735614929
5096,0.006930069927626123
5097,0.015639335198369696
5098,0.0067465083157949085
5099,0.012548305938512933
5100,0.011878047672325474
5101,0.011076709377951403
5102,0.010654213688763061
5103,0.010316829035529055
5104,0.01013311142906832
5105,0.005125415006111405
5106,0.005241949764500606
5107,0.005373080430028893
5108,0.005350969414398699
5109,0.005347978129998311
5110,0.0052646514459239015
5111,0.005199617919355519
5112,0.010242204871449567
5113,0.010151985818886914
5114,0.010141739097281758
5115,0.010442968163414423
5116,0.010126474476329379
5117,0.010235529184056793
5118,0.01025136134556328
5119,0.005139194889249672
5120,0.005111117634316415
5121,0.005160240143876464
5122,0.005113213567537987
5123,0.005107259962177091
5124,0.005110390608412477
5125,0.005082616011453061
5126,0.01013270021958666
5127,0.010138619712047292
5128,0.010267147570104723
5129,0.010363830961303607
5130,0.010458304556274105
5131,0.010478537449405259
5132,0.005194976963284509
5133,0.005103538496643889
5134,0.0049783677839406425
5135,0.004804777449930966
5136,0.00479719867087966
5137,0.004761825474847803
5138,0.004725344254322182
5139,0.004724689302364568
5140,0.009350422088580005
5141,0.009340060308680596
5142,0.009298980348344761
5143,0.00930063427551066
5144,0.009298859141219503
5145,0.009414480714831195
5146,0.004745526260335575
5147,0.004761934451444451
5148,0.00474642157626926
5149,0.004737344271937254
5150,0.004721863691562995
5151,0.004711568273371088
5152,0.004734622460485444
5153,0.004778170747181493
5154,0.009643742021207677
5155,0.009658168681324613
5156,0.009715496724169707
5157,0.009820839832480043
5158,0.010087237022569783
5159,0.010427497051011618
5160,0.00547617944997102
5161,0.005748771745863866
5162,0.006137596405567301
5163,0.006568858161605069
5164,0.007051896813974632
5165,0.007429434577855333
5166,0.007675136693957787
5167,0.018636802460840658
5168,0.020344502819953314
5169,0.02258078872551551
5170,0.012840316467431563
5171,0.015090056809162545
5172,0.006596289556621401
5173,0.005921902942719765
5174,0.005323969051135289
5175,0.004949419525248158
5176,0.004659724485547563
5177,0.004491746619568425
5178,0.0044373701936874545
5179,0.004388621425298397
5180,0.004351161288779744
5181,0.004283995667998793
5182,0.004177766489643115
5183,0.0040893620347197445
5184,0.004046466171117276
5185,0.004004377401737334
5186,0.0040514709071856414
5187,0.004118565500113006
5188,0.004338816284536788
5189,0.004599597720757712
5190,0.004894374663902527
5191,0.010585945497195277
5192,0.011138604686874741
5193,0.011919539482202231
5194,0.013077825959664164
5195,0.013842649368439134
5196,0.014643230233318278
5197,0.014736414651587551
5198,0.007199629540741788
5199,0.006848479875199909
5200,0.006568940248516085
5201,0.00624955328205346
5202,0.006009127133249443
5203,0.005920404032494512
5204,0.011660120481262486
5205,0.011243165386435782
5206,0.011029743121261466
5207,0.010967831858329603
5208,0.010704955570995224
5209,0.010568342523672168
5210,0.010440653847570909
5211,0.005109909525151316
5212,0.005045998480491381
5213,0.004992275465700792
5214,0.00491655721899306
5215,0.004928678517182095
5216,0.0048947368557110136
5217,0.004940500456765328
5218,0.009932975252702153
5219,0.00998417165197255
5220,0.009959038904983862
5221,0.010009020307178797
5222,0.010018196497828194
5223,0.009939390581558252
5224,0.004883514676622762
5225,0.004960998747985982
5226,0.005002582551915219
5227,0.005068761875091817
5228,0.005179671525688384
5229,0.005296107800706759
5230,0.005427677285638074
5231,0.010761873754548772
5232,0.010528969893657062
5233,0.010342918797969716
5234,0.010157116948207088
5235,0.009917490085568402
5236,0.009627019424668272
5237,0.009336009291802966
5238,0.004507347044315841
5239,0.004401729050867855
5240,0.004296342565538294
5241,0.004243262877885119
5242,0.004243875900712807
5243,0.00430577019811306
5244,0.008785747500688591
5245,0.008935243908955738
5246,0.00918567978548358
5247,0.009402015717330115
5248,0.009533992002949675
5249,0.009652120460465503
5250,0.009618286181314481
5251,0.0049263520175565
5252,0.005001044544340872
5253,0.004960582335636581
5254,0.004919863059373229
5255,0.004797385314195406
5256,0.0047745389185884215
5257,0.004726426552294738
5258,0.009552648896976821
5259,0.04919499562803929
5260,0.053134525229021054
5261,0.057094285592409234
5262,0.060597684258389434
5263,0.06420777332165482
5264,0.0747288398697397
5265,0.07909329893404447
5266,0.08273231779788312
5267,0.08645074563974091
5268,0.09115059958478204
5269,0.0964592228482252
5270,0.10315687429047089
5271,0.11208243409010951
5272,0.1247649787687259
5273,0.14572440959827881
5274,0.17435329899787408
5275,0.22974505937728076
5276,0.3167457976103324
5277,0.5427714826263715
5278,1.5206972487721548
5279,0.0
5280,0.004770816892124009
5281,0.00444062745192276
5282,0.004299562574374717
5283,0.004205814329608439
5284,0.004152257301868386
5285,0.0041509457664442116
5286,0.004085339184368401
5287,0.0040095311978445665
5288,0.003881860740046316
5289,0.0037803333521551174
5290,0.0036254917982445666
5291,0.003511947106893079
5292,0.006894978119695312
5293,0.006901476788593856
5294,0.007091474648064597
5295,0.007465899382402437
5296,0.008067096053310132
5297,0.008846038470488916
5298,0.010165206158136667
5299,0.01119425304805177
5300,0.00619048940393534
5301,0.006511539687474115
5302,0.0065271272355322965
5303,0.006318253152042052
5304,0.006088051597916322
5305,0.011497881010682668
5306,0.011108154518522935
5307,0.010760853396966058
5308,0.010603275122546146
5309,0.010528781204031638
5310,0.010730614833053046
5311,0.010934810126944389
5312,0.005597261403009903
5313,0.005679032510124863
5314,0.005750569046937044
5315,0.005693152942111935
5316,0.005520519966854862
5317,0.005304712451644519
5318,0.010056821701178798
5319,0.009725344901671469
5320,0.009492879242745198
5321,0.009369351071739087
5322,0.009343870072709199
5323,0.009394454464334701
5324,0.009456016807390133
5325,0.0047670210291008595
5326,0.00482276043647356
5327,0.004829915701295069
5328,0.0048009781461114355
5329,0.004832037434659999
5330,0.0047293763165741996
5331,0.009368968752919973
5332,0.009362671576624884
5333,0.00950716994352351
5334,0.009642108104861746
5335,0.009944284251777163
5336,0.010442727950852434
5337,0.010884065023537531
5338,0.005758330516187047
5339,0.005955778730257026
5340,0.006048527868973944
5341,0.006100002186733877
5342,0.006038515233337209
5343,0.005960993347323553
5344,0.011727323044472637
5345,0.011647413366601316
5346,0.011580227983215848
5347,0.011641779169202221
5348,0.011761378390666015
5349,0.0117197957072541
5350,0.012113892214013211
5351,0.006148712706955531
5352,0.006208112619991671
5353,0.006295627767436465
5354,0.006412952465349224
5355,0.006527993265520188
5356,0.0066140462709023485
5357,0.013548467109064032
5358,0.013750116786592596
5359,0.014025107923415618
5360,0.014339822082403508
5361,0.014570374993827745
5362,0.014727364268053015
5363,0.015649578319911456
5364,0.0058237236620373445
5365,0.0051919712594429976
5366,0.004777053200383805
5367,0.00444969436588706
5368,0.004185536430311665
5369,0.004044042939301026
5370,0.003930208695759328
5371,0.0038387852024531046
5372,0.0037828103514677743
5373,0.0037296125459005632
5374,0.0037114250604849924
5375,0.007368943942393858
5376,0.007374311280137424
5377,0.0074395396103087525
5378,0.007531004600627839
5379,0.007775825345482765
5380,0.008145247407346973
5381,0.008530603545841302
5382,0.008916358819191705
5383,0.004644076723783621
5384,0.004907823615684913
5385,0.005187527147541195
5386,0.005352093442940403
5387,0.005531477789706435
5388,0.011433883710718728
5389,0.011347109515198068
5390,0.011135636584630428
5391,0.01075194508928555
5392,0.010332619931569644
5393,0.00997814697188891
5394,0.009773169887938735
5395,0.004831672775171177
5396,0.00488795287312997
5397,0.005020991541461707
5398,0.0051775905512710775
5399,0.005339792154511343
5400,0.005509465667852871
5401,0.011419862450126914
5402,0.011878549173475375
5403,0.012090114713706024
5404,0.012236160018908619
5405,0.012164928486040028
5406,0.012129670692886164
5407,0.012074862243826113
5408,0.00599417852650326
5409,0.006029299938361362
5410,0.006043791684983203
5411,0.006096997116468054
5412,0.006125885181058498
5413,0.006150132532744607
5414,0.006072468249194282
5415,0.012041176234197927
5416,0.011902961926598133
5417,0.011483332755079357
5418,0.011238497091147503
5419,0.010935678147658256
5420,0.010325767186738647
5421,0.004935646828442852
5422,0.0047392032784445565
5423,0.004580801344560675
5424,0.0043991911719156685
5425,0.004302991327999683
5426,0.004241210541189208
5427,0.004201626385256847
5428,0.008396912079258688
5429,0.008375168773083943
5430,0.008438250334794005
5431,0.008533205473960257
5432,0.008634537489528778
5433,0.008753798753932823
5434,0.00899474291760523
5435,0.004585893425773754
5436,0.004643502393373014
5437,0.0047200874105593985
5438,0.004789430160928588
5439,0.004783246273277174
5440,0.004898892701849771
5441,0.010061172887161875
5442,0.010292806022113582
5443,0.010603573436294332
5444,0.010977976397261845
5445,0.011375535543280947
5446,0.01186345207895365
5447,0.012447607088422224
5448,0.006516859072991408
5449,0.00680949191766313
5450,0.006875048928368688
5451,0.006879803601467235
5452,0.2543792528064332
5453,0.2652479224789227
5454,0.27232935508084694
5455,0.2808807144142313
5456,0.29133297118782103
5457,0.30492024500047565
5458,0.3190394713594633
5459,0.34564864812122886
5460,0.38000370437052094
5461,0.4332685989859446
5462,0.4930255075362532
5463,0.5736604212064613
5464,0.6780368410958392
5465,0.8094798418266586
5466,0.9528234607614834
5467,1.0643654507703806
5468,1.1998013178521123
5469,0.005838491812172157
5470,0.010238409368207383
5471,0.009256436827461422
5472,0.008636056826481428
5473,0.008202646627856486
5474,0.003987311933285897
5475,0.003924431525159527
5476,0.003914156296214712
5477,0.003909983800693408
5478,0.0038859446707791923
5479,0.003818749041418765
5480,0.0037608940878129517
5481,0.0036462733792115894
5482,0.0036281231538760686
5483,0.007257957411131407
5484,0.007443875587966924
5485,0.007741174125617477
5486,0.008224081209503317
5487,0.008703960679653623
5488,0.009386812730483942
5489,0.009894754545700813
5490,0.005249181605630516
5491,0.005491233477341102
5492,0.005590262562754772
5493,0.005591126288184958
5494,0.005430844053204178
5495,0.005296444822225215
5496,0.005093702531475331
5497,0.00980604864140922
5498,0.009502692416202128
5499,0.009271349192090926
5500,0.009111692517598396
5501,0.009048493204034665
5502,0.008804350551099361
5503,0.0044002338877975776
5504,0.004314601757427804
5505,0.00429419057053909
5506,0.004280252229286984
5507,0.004275590814808206
5508,0.004274308144333923
5509,0.004299024029060238
5510,0.004296858256178775
5511,0.008593790456010117
5512,0.008715125275481437
5513,0.008768912473523903
5514,0.008935367813051024
5515,0.008979224848092368
5516,0.009068992595930036
5517,0.0045627686297485814
5518,0.004597385226497406
5519,0.004662598084481223
5520,0.004677429000593851
5521,0.004727305725148819
5522,0.004835855636550905
5523,0.004870364684354581
5524,0.004985788498877087
5525,0.005018461101128609
5526,0.010126556614527368
5527,0.010138840991313038
5528,0.010167958907850787
5529,0.010175210115212356
5530,0.010130058994532707
5531,0.005071011152408802
5532,0.005069389618994082
5533,0.005127746447041852
5534,0.005120942266787557
5535,0.005144391072745379
5536,0.005129410803015317
5537,0.005166518418789815
5538,0.005220698031771594
5539,0.005240321565007132
5540,0.010594091900795586
5541,0.010720496327346122
5542,0.010776039584302443
5543,0.010794266020223186
5544,0.010852700580133592
5545,0.01088512074536653
5546,0.005421272421744635
5547,0.005417226366902267
5548,0.005300149266613129
5549,0.0052134763728316725
5550,0.005570196881748412
5551,0.005931465358152307
5552,0.006292970075567185
5553,0.006634299690323661
5554,0.0069901639677454434
5555,0.007297814006861129
5556,0.00764862842670858
5557,0.00796546230354409
5558,0.008273006257460304
5559,0.00870520104207185
5560,0.0
5561,0.0
5562,0.0
5563,0.0
5564,0.0
5565,0.0
5566,0.0
5567,0.0
5568,0.0
5569,0.0
5570,0.0
5571,0.005421952257522623
5572,0.0049072665893936445
5573,0.004641560223159756
5574,0.004462545732877788
5575,0.004432809001705206
5576,0.0044163363951489724
5577,0.00437931750146298
5578,0.004295943406175138
5579,0.004152932375260105
5580,0.004037707781076448
5581,0.003921819549162717
5582,0.0037917458525599432
5583,0.003792663039851192
5584,0.0037371651881902336
5585,0.0037955831371678387
5586,0.007801956315634546
5587,0.008221505312408539
5588,0.008564343565816705
5589,0.009138441567120016
5590,0.009844323201609013
5591,0.005268267071976266
5592,0.0055193240883374
5593,0.00557881841313378
5594,0.005583081457188726
5595,0.005430132463075267
5596,0.0050892901319771885
5597,0.0048847829340206116
5598,0.004758032567152654
5599,0.004640199514591463
5600,0.004520446102755145
5601,0.009030020772407518
5602,0.008968243429189494
5603,0.008784557480186441
5604,0.008655977002521596
5605,0.00841048824586719
5606,0.004118774407698925
5607,0.003923481873711627
5608,0.0038716223337739676
5609,0.003795170649502255
5610,0.0037446740686645306
5611,0.003714023848290687
5612,0.0036990649013683985
5613,0.003679851032971238
5614,0.007331767842855373
5615,0.007343935423391805
5616,0.007478763015346656
5617,0.007566781392007313
5618,0.007627696005524712
5619,0.0077793805511663745
5620,0.007962680800625399
5621,0.004062508828707096
5622,0.004188499331275944
5623,0.004269475318679265
5624,0.004414965949762071
5625,0.004587540623560457
5626,0.004650819521014813
5627,0.004800311290070881
5628,0.009787852392032123
5629,0.009952320509463672
5630,0.01008094998921931
5631,0.010112120782685375
5632,0.010145885804805476
5633,0.01014425762470252
5634,0.0050401214352151676
5635,0.005006991399612405
5636,0.004984153845122106
5637,0.004982338819861962
5638,0.004987010835352589
5639,0.00500217165600427
5640,0.005017913973528036
5641,0.010047134978059225
5642,0.010099313795778789
5643,0.010152047733194468
5644,0.010267918101212335
5645,0.01030299906374077
5646,0.010587409915030977
5647,0.010835346036147933
5648,0.005566074456886111
5649,0.062444822730392556
5650,0.067099901109817
5651,0.07260142823443919
5652,0.07778979278462228
5653,0.08383125395586447
5654,0.09050618003635788
5655,0.0971614629016473
5656,0.10418105368177871
5657,0.11133009627165451
5658,0.11894942843011277
5659,0.12764676200584468
5660,0.13854747682059493
5661,0.16620151397221622
5662,0.18732706831914955
5663,0.21869009711726453
5664,0.2625574679388547
5665,0.33719968535572914
5666,0.4504842397904485
5667,0.6781504009682827
5668,1.3278554505287894
5669,42.896289536405
5670,1.616217608349006
5671,0.7807556151127554
5672,0.49045395492380056
5673,0.35394316037070694
5674,0.3022330413851027
5675,0.2487526324518983
5676,0.0
5677,0.0
5678,0.0
5679,0.004778419923974445
5680,0.004717913509629581
5681,0.004685587602972658
5682,0.004680802660283887
5683,0.00458522603670961
5684,0.004473919864861713
5685,0.004344020946769738
5686,0.004163579490430739
5687,0.004006814398344765
5688,0.0038024455809815574
5689,0.0037415794323522084
5690,0.0037892945196891853
5691,0.004007000869545731
5692,0.004314430287835299
5693,0.009502055050854951
5694,0.010721209813407781
5695,0.012187699994013397
5696,0.01314481410439459
5697,0.014177387690770564
5698,0.01477856401702229
5699,0.007277516939553502
5700,0.007062912730115157
5701,0.00659491319994351
5702,0.006302814761213142
5703,0.0060293800134343534
5704,0.005697761601763712
5705,0.005528464950541736
5706,0.01063779922322245
5707,0.010599499808861339
5708,0.010786076884417035
5709,0.010695521008496883
5710,0.010616298337557499
5711,0.010516874154078992
5712,0.010387938546562364
5713,0.0050033694556405614
5714,0.004842885457598227
5715,0.004652899502687821
5716,0.004554408644890445
5717,0.004412683763214188
5718,0.0042882666538979425
5719,0.004215592052419693
5720,0.00821942140498592
5721,0.008213780538776172
5722,0.008029380417032866
5723,0.00798634736297046
5724,0.008093843955535987
5725,0.008063071280980423
5726,0.00412776046681117
5727,0.0041328470204306965
5728,0.004172377093311641
5729,0.004223342727927941
5730,0.004266923544731285
5731,0.004266466043789489
5732,0.004296037645447058
5733,0.0086278617342513
5734,0.008632731406172534
5735,0.008635220565054138
5736,0.008636762548058242
5737,0.008699506635362718
5738,0.008727870361005122
5739,0.008697404394899686
5740,0.004344646421054209
